first_column,agent_id,o_zone_id,d_zone_id,OD_key,route_seq_id,path_no,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,demand_period,volume,toll,departure_time,dt_hhmm,departure_time_in_1min,departure_time_in_5_min,travel_time,distance_mile,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,
0,0,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.0000,T0704,425,425,30.1000,30.0000,0.0,0.0,,
0,1,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.1467,T0705,425,425,30.1033,30.0000,0.0,0.0,,
0,2,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.2934,T0705,425,425,30.1233,30.0000,0.0,0.0,,
0,3,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.3900,T0705,425,425,30.1433,30.0000,0.0,0.0,,
0,4,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.5367,T0705,425,425,30.1299,30.0000,0.0,0.0,,
0,5,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.6834,T0705,425,425,30.1166,30.0000,0.0,0.0,,
0,6,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.7801,T0705,425,425,30.1533,30.0000,0.0,0.0,,
0,7,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,425.9268,T0705,425,425,30.1899,30.0000,0.1,0.1,,
0,8,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.0735,T0706,426,425,30.1599,30.0000,0.1,0.1,,
0,9,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.1701,T0706,426,425,30.1799,30.0000,0.1,0.1,,
0,10,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.3168,T0706,426,425,30.1665,30.0000,0.1,0.1,,
0,11,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.4635,T0706,426,425,30.1365,30.0000,0.0,0.0,,
0,12,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.5602,T0706,426,425,30.1732,30.0000,0.1,0.1,,
0,13,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.7068,T0706,426,425,30.1765,30.0000,0.0,0.0,,
0,14,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.8535,T0706,426,425,30.1798,30.0000,0.0,0.0,,
0,15,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,426.9502,T0706,426,425,30.2331,30.0000,0.1,0.1,,
0,16,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.0969,T0707,427,425,30.2698,30.0000,0.1,0.1,,
0,17,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.2436,T0707,427,425,30.3064,30.0000,0.0,0.0,,
0,18,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.3402,T0707,427,425,30.3598,30.0000,0.1,0.1,1->4,
0,19,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.4869,T0707,427,425,30.3297,30.0000,0.1,0.1,1->4,
0,20,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.6336,T0707,427,425,30.2997,30.0000,0.1,0.1,1->4,
0,21,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.7303,T0707,427,425,30.3197,30.0000,0.2,0.2,1->4,
0,22,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,427.8770,T0707,427,425,30.2897,30.0000,0.2,0.2,1->4,
0,23,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.0237,T0708,428,425,30.2763,30.0000,0.2,0.2,1->4,
0,24,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.1203,T0708,428,425,30.3630,30.0000,0.2,0.2,1->4,
0,25,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.2670,T0708,428,425,30.3497,30.0000,0.2,0.2,1->4,
0,26,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.4137,T0708,428,425,30.3696,30.0000,0.2,0.2,1->4,
0,27,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.5104,T0708,428,425,30.4063,30.0000,0.2,0.2,1->4,
0,28,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.6570,T0708,428,425,30.4263,30.0000,0.2,0.2,1->4,
0,29,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.8037,T0708,428,425,30.4463,30.0000,0.3,0.3,1->4,
0,30,1,2,1->2,1,0,0,0,0,1,auto,am7,1,0,428.9004,T0708,428,425,30.5163,30.0000,0.3,0.3,1->4,
