Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
04/08/2010 00:00,400009,10,0.0037,68.6
04/08/2010 00:00,400126,0,0,71.2
04/08/2010 00:00,400176,0,0,71.2
04/08/2010 00:00,400367,0,0,71.2
04/08/2010 00:00,400432,8,0.0073,68.7
04/08/2010 00:00,400679,0,0,71.2
04/08/2010 00:00,400691,0,0,71.2
04/08/2010 00:00,400728,0,0,71.2
04/08/2010 00:00,400803,0,0,71.2
04/08/2010 00:00,400808,0,0,71.2
04/08/2010 00:00,401198,0,0,71.2
04/08/2010 00:00,401242,0,0,71.2
04/08/2010 00:05,400009,10,0.0037,68.6
04/08/2010 00:05,400126,0,0,71.2
04/08/2010 00:05,400176,0,0,71.2
04/08/2010 00:05,400367,0,0,71.2
04/08/2010 00:05,400432,8,0.0073,68.7
04/08/2010 00:05,400679,0,0,71.2
04/08/2010 00:05,400691,0,0,71.2
04/08/2010 00:05,400728,0,0,71.2
04/08/2010 00:05,400803,0,0,71.2
04/08/2010 00:05,400808,0,0,71.2
04/08/2010 00:05,401198,0,0,71.2
04/08/2010 00:05,401242,0,0,71.2
04/08/2010 00:10,400009,10,0.0037,68.6
04/08/2010 00:10,400126,0,0,71.2
04/08/2010 00:10,400176,0,0,71.2
04/08/2010 00:10,400367,0,0,71.2
04/08/2010 00:10,400432,8,0.0073,68.7
04/08/2010 00:10,400679,0,0,71.2
04/08/2010 00:10,400691,0,0,71.2
04/08/2010 00:10,400728,0,0,71.2
04/08/2010 00:10,400803,0,0,71.2
04/08/2010 00:10,400808,0,0,71.2
04/08/2010 00:10,401198,0,0,71.2
04/08/2010 00:10,401242,0,0,71.2
04/08/2010 00:15,400009,10,0.0037,68.6
04/08/2010 00:15,400126,0,0,71.2
04/08/2010 00:15,400176,0,0,71.2
04/08/2010 00:15,400367,0,0,71.2
04/08/2010 00:15,400432,8,0.0073,68.7
04/08/2010 00:15,400679,0,0,71.2
04/08/2010 00:15,400691,0,0,71.2
04/08/2010 00:15,400728,0,0,71.2
