Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/29/2010 00:00,400009,45,0.012,70.9
03/29/2010 00:00,400126,47,0.0159,70.8
03/29/2010 00:00,400176,42,0.0107,71.9
03/29/2010 00:00,400367,49,0.0133,71
03/29/2010 00:00,400432,50,0.0123,71.1
03/29/2010 00:00,400679,48,0.0139,70.9
03/29/2010 00:00,400691,43,0.0129,71.5
03/29/2010 00:00,400728,44,0.0115,71.9
03/29/2010 00:00,400803,41,0.0133,71.7
03/29/2010 00:00,400808,47,0.014,70.7
03/29/2010 00:00,401198,51,0.0141,71
03/29/2010 00:00,401242,46,0.0138,71
03/29/2010 00:05,400009,41,0.0107,70.4
03/29/2010 00:05,400126,46,0.0133,71.3
03/29/2010 00:05,400176,38,0.0107,71.5
03/29/2010 00:05,400367,39,0.0116,69.8
03/29/2010 00:05,400432,43,0.0109,70.7
03/29/2010 00:05,400679,46,0.0136,69.5
03/29/2010 00:05,400691,42,0.0117,71.1
03/29/2010 00:05,400728,36,0.009,71.9
03/29/2010 00:05,400803,13,0.0047,70.3
03/29/2010 00:05,400808,15,0.0051,68.4
03/29/2010 00:05,401198,41,0.0131,69.1
03/29/2010 00:05,401242,44,0.0117,71.5
03/29/2010 00:10,400009,29,0.006,70.7
03/29/2010 00:10,400126,26,0.0081,69.7
03/29/2010 00:10,400176,42,0.0107,70.9
03/29/2010 00:10,400367,44,0.0127,69.2
03/29/2010 00:10,400432,49,0.0119,70.6
03/29/2010 00:10,400679,49,0.0143,68.3
03/29/2010 00:10,400691,28,0.0073,70.7
03/29/2010 00:10,400728,30,0.0071,71.6
03/29/2010 00:10,400803,26,0.008,67.5
03/29/2010 00:10,400808,43,0.0132,65
03/29/2010 00:10,401198,50,0.0144,68.8
03/29/2010 00:10,401242,27,0.0076,70.8
03/29/2010 00:15,400009,31,0.0076,70.7
03/29/2010 00:15,400126,35,0.0116,68.9
03/29/2010 00:15,400176,39,0.0098,71.8
03/29/2010 00:15,400367,41,0.0119,68.5
03/29/2010 00:15,400432,44,0.0112,70.7
03/29/2010 00:15,400679,46,0.0133,68.3
03/29/2010 00:15,400691,34,0.0092,70.8
03/29/2010 00:15,400728,26,0.0061,72.5
03/29/2010 00:15,400803,35,0.0102,64.3
03/29/2010 00:15,400808,41,0.0125,61.6
03/29/2010 00:15,401198,32,0.0088,68.7
03/29/2010 00:15,401242,28,0.0074,70.9
03/29/2010 00:20,400009,27,0.0067,70.2
03/29/2010 00:20,400126,25,0.0085,67.9
03/29/2010 00:20,400176,35,0.0082,71.7
03/29/2010 00:20,400367,41,0.0111,68.1
03/29/2010 00:20,400432,40,0.0091,70.9
03/29/2010 00:20,400679,43,0.0114,68.6
03/29/2010 00:20,400691,27,0.0071,70.1
03/29/2010 00:20,400728,25,0.0069,72.1
03/29/2010 00:20,400803,27,0.0081,61.7
03/29/2010 00:20,400808,44,0.0124,59.1
03/29/2010 00:20,401198,29,0.0083,68.2
03/29/2010 00:20,401242,21,0.006,70.9
03/29/2010 00:25,400009,36,0.0086,69.6
03/29/2010 00:25,400126,36,0.0119,66.1
03/29/2010 00:25,400176,38,0.0084,72.5
03/29/2010 00:25,400367,33,0.0092,67.7
03/29/2010 00:25,400432,42,0.0097,71.2
03/29/2010 00:25,400679,37,0.0108,66.5
03/29/2010 00:25,400691,29,0.0081,70
03/29/2010 00:25,400728,32,0.0077,72.6
03/29/2010 00:25,400803,19,0.0066,59.8
03/29/2010 00:25,400808,23,0.0064,57.3
03/29/2010 00:25,401198,35,0.0096,67.6
03/29/2010 00:25,401242,34,0.0092,70
