Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/15/2010 00:00,400009,45,0.0113,70.7
03/15/2010 00:00,400126,45,0.0141,70.8
03/15/2010 00:00,400176,57,0.0168,71.5
03/15/2010 00:00,400367,38,0.0132,70.7
03/15/2010 00:00,400432,59,0.0159,70.4
03/15/2010 00:00,400679,56,0.0191,70.4
03/15/2010 00:00,400691,27,0.0083,71.3
03/15/2010 00:00,400728,39,0.0097,71
03/15/2010 00:00,400803,43,0.0128,71
03/15/2010 00:00,400808,52,0.0172,70.3
03/15/2010 00:00,401198,56,0.0175,70.4
03/15/2010 00:00,401242,44,0.0132,70.7
03/15/2010 00:05,400009,32,0.0072,71.3
03/15/2010 00:05,400126,33,0.0088,70.5
03/15/2010 00:05,400176,46,0.0123,71
03/15/2010 00:05,400367,32,0.01,70
03/15/2010 00:05,400432,51,0.0128,70.2
03/15/2010 00:05,400679,53,0.0164,68.9
03/15/2010 00:05,400691,22,0.0052,71.5
03/15/2010 00:05,400728,31,0.0079,72.2
03/15/2010 00:05,400803,33,0.0088,68.1
03/15/2010 00:05,400808,52,0.0167,65.6
03/15/2010 00:05,401198,54,0.0156,69.7
03/15/2010 00:05,401242,29,0.0079,70.8
03/15/2010 00:10,400009,30,0.0075,71.1
03/15/2010 00:10,400126,33,0.0112,69.8
03/15/2010 00:10,400176,50,0.0125,71
03/15/2010 00:10,400367,45,0.0131,69.4
03/15/2010 00:10,400432,54,0.0122,71.4
03/15/2010 00:10,400679,50,0.0145,68.6
03/15/2010 00:10,400691,29,0.0089,71.5
03/15/2010 00:10,400728,26,0.007,71
03/15/2010 00:10,400803,29,0.009,66.1
03/15/2010 00:10,400808,46,0.0133,62.6
03/15/2010 00:10,401198,48,0.0131,69.6
03/15/2010 00:10,401242,30,0.0099,69.9
03/15/2010 00:15,400009,27,0.0056,72
03/15/2010 00:15,400126,26,0.0077,69.2
03/15/2010 00:15,400176,35,0.0088,72
03/15/2010 00:15,400367,15,0.004,70
03/15/2010 00:15,400432,41,0.0097,71.9
03/15/2010 00:15,400679,44,0.012,68.6
03/15/2010 00:15,400691,13,0.0034,70.4
03/15/2010 00:15,400728,26,0.006,72.3
03/15/2010 00:15,400803,31,0.008,63.4
03/15/2010 00:15,400808,47,0.0139,59.4
03/15/2010 00:15,401198,42,0.0112,70.3
03/15/2010 00:15,401242,25,0.0068,69.9
03/15/2010 00:20,400009,33,0.0073,72.2
03/15/2010 00:20,400126,33,0.0096,69.1
03/15/2010 00:20,400176,50,0.0136,71.3
03/15/2010 00:20,400367,39,0.0112,68.7
03/15/2010 00:20,400432,59,0.0146,71.7
03/15/2010 00:20,400679,58,0.0172,67.5
03/15/2010 00:20,400691,23,0.0067,70.5
03/15/2010 00:20,400728,24,0.0062,71.9
03/15/2010 00:20,400803,32,0.0089,61.4
03/15/2010 00:20,400808,43,0.014,56.7
03/15/2010 00:20,401198,55,0.016,69.1
03/15/2010 00:20,401242,28,0.0085,70
03/15/2010 00:25,400009,29,0.0067,72.8
03/15/2010 00:25,400126,30,0.0085,68.9
03/15/2010 00:25,400176,34,0.0088,70.5
03/15/2010 00:25,400367,30,0.0085,67.8
03/15/2010 00:25,400432,32,0.0079,71
03/15/2010 00:25,400679,34,0.0105,65.3
03/15/2010 00:25,400691,26,0.0072,72
03/15/2010 00:25,400728,25,0.0062,73
03/15/2010 00:25,400803,27,0.0072,60.1
03/15/2010 00:25,400808,33,0.0098,53.2
03/15/2010 00:25,401198,30,0.0087,67.6
03/15/2010 00:25,401242,29,0.0081,70.5
03/15/2010 00:30,400009,23,0.0055,71.6
03/15/2010 00:30,400126,22,0.007,68
03/15/2010 00:30,400176,33,0.0091,69.9
03/15/2010 00:30,400367,33,0.0102,67.4
03/15/2010 00:30,400432,39,0.0099,70.9
03/15/2010 00:30,400679,32,0.0109,64.8
03/15/2010 00:30,400691,20,0.006,70.5
03/15/2010 00:30,400728,18,0.0052,71.8
03/15/2010 00:30,400803,24,0.0074,56.7
03/15/2010 00:30,400808,31,0.0097,51.7
03/15/2010 00:30,401198,37,0.011,67.1
03/15/2010 00:30,401242,21,0.006,70
03/15/2010 00:35,400009,17,0.0042,71
03/15/2010 00:35,400126,19,0.0059,66.6
03/15/2010 00:35,400176,34,0.0083,71.9
03/15/2010 00:35,400367,38,0.0106,69.1
03/15/2010 00:35,400432,42,0.0097,72
03/15/2010 00:35,400679,42,0.0123,66.7
03/15/2010 00:35,400691,20,0.0053,69.7
03/15/2010 00:35,400728,15,0.0041,70.9
03/15/2010 00:35,400803,21,0.0054,55.9
