link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed_kmph,free_speed_mph,FFTT,time_period,inflow_volume,outflow_volume,CA,CD,density,queue_length_in_process,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed_kmph,speed_mph,geometry,notes
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1402:00.000_1401:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1403:00.000_1402:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1404:00.000_1403:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1405:00.000_1404:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1406:00.000_1405:00.000,-37.000,-4.000,0.000,0.000,0.000,0.000,0.000,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1407:00.000_1406:00.000,-41.000,-41.000,37.000,4.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1408:00.000_1407:00.000,-42.000,-42.000,78.000,45.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1409:00.000_1408:00.000,-41.000,-41.000,120.000,87.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1410:00.000_1409:00.000,-42.000,-42.000,161.000,128.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1411:00.000_1410:00.000,-41.000,-42.000,203.000,170.000,3.418,33.000,0.011,-170.000,0.800,0.004,120.665,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1412:00.000_1411:00.000,-42.000,-41.000,244.000,212.000,3.315,32.000,0.011,-170.000,0.800,0.020,120.625,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1413:00.000_1412:00.000,-41.000,-42.000,286.000,253.000,3.418,33.000,0.011,-170.000,0.800,0.016,120.636,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1414:00.000_1413:00.000,-43.000,-41.000,327.000,295.000,3.315,32.000,0.011,-170.000,0.800,0.014,120.641,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1415:00.000_1414:00.000,-41.000,-41.000,370.000,336.000,3.522,34.000,0.012,-170.000,0.800,0.004,120.665,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1416:00.000_1415:00.000,-41.000,-42.000,411.000,377.000,3.522,34.000,0.012,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1417:00.000_1416:00.000,-42.000,-41.000,452.000,419.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1418:00.000_1417:00.000,-41.000,-42.000,494.000,460.000,3.522,34.000,0.012,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1419:00.000_1418:00.000,-42.000,-40.000,535.000,502.000,3.418,33.000,0.011,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1420:00.000_1419:00.000,-41.000,-44.000,577.000,542.000,3.625,35.000,0.012,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1421:00.000_1420:00.000,-42.000,-40.000,618.000,586.000,3.315,32.000,0.011,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1422:00.000_1421:00.000,-41.000,-42.000,660.000,626.000,3.522,34.000,0.012,-170.000,0.800,0.004,120.665,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1423:00.000_1422:00.000,-42.000,-42.000,701.000,668.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1424:00.000_1423:00.000,-42.000,-41.000,743.000,710.000,3.418,33.000,0.011,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1425:00.000_1424:00.000,-41.000,-41.000,785.000,751.000,3.522,34.000,0.012,-170.000,0.800,0.002,120.670,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1426:00.000_1425:00.000,-41.000,-43.000,826.000,792.000,3.522,34.000,0.012,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1427:00.000_1426:00.000,-43.000,-40.000,867.000,835.000,3.315,32.000,0.011,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1428:00.000_1427:00.000,-40.000,-42.000,910.000,875.000,3.625,35.000,0.012,-170.000,0.800,0.001,120.672,"",simulation-based
1,network_wide,Freeway,1,3,-1,,0,1.609,120.675,75.000,0.800,1429:00.000_1428:00.000,-42.000,-41.000,950.000,917.000,3.418,33.000,0.011,-170.000,0.800,0.000,120.675,"",simulation-based
