agent_type =, auto, real time info flag = 0
, number of activity nodes defined in node.csv=, 2
, number of boundary activity nodes defined in node.csv=, 0
Step 1: read network node.csv, link.csv, zone.csv 
,# of nodes = ,42
,# of links =,55
,# of zones =,2
,summary by multi-modal and demand types,demand_period,agent_type,# of links,avg_free_speed_mph,avg_free_speed_kmph,total_length_in_km,total_capacity,avg_lane_capacity,avg_length_in_meter,
,,PM,auto,55,97.7102,157.249,919.704,312400,1714.55,16721.9,
,summary by road link type,link_type,link_type_name,# of links,avg_free_speed_mph,avg_free_speed_kmph,,total_length,total_capacity,avg_lane_capacity,avg_length_in_meter,
,,-1,,0,0,0,0,0,0,0,
,,1,,28,105.16,169.238,449.876,187400,1764.29,16067,
,,4,,27,89.9848,144.816,469.828,125000,1662.96,17401,
,,5,,0,0,0,0,0,0,0,
[real_time_info] 
,info_updating_freq_in_min= 5 min
,visual_distance_in_cells= 5 cells
, # of demand side records in demand_side_scenario.csv=,0,
Step 2: read demand, defined in [demand_file_list] in settings.csv.
,o_zone_id,d_zone_id,inside_flag_from,inside_flag_to,volume
,file_sequence_no=,1,file_name =, demand_p.csv,demand_period =, PM,departure_time_profile_no=,0,cumulative demand =, 9966
,total demand =, 9966
,from_flag,to_flag,volume
,from_flag,to_flag,volume
,0=not related, 1=signficiantly related external but not in cutoff, 2= cut-off external, 3= inside
,0,1,2,3,
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,9966
,top 10 OD,rank,o,d,inside_flag_o,inside_flag_d,agent_type,departure_time,volume
,,1,1,2,3,3,auto,PM,9966
, # of capacity records in supply_side_scenario.csv=,0,
, # of sa records in supply_side_scenario.csv=,0,
, # of incident records in supply_side_scenario.csv=,0,
, # of dms records in supply_side_scenario.csv=,0,
Step 3: check OD connectivity and accessibility in od_accessibility.csv
, # of connected OD pairs =, 1
, # of OD/agent_type/demand_type columns without paths =, 0
Iteration, CPU Running Time, # of agents, Avg Travel Time(min),  Avg UE gap %
0,0,9966,0,-100
Step 4: Column Generation for Traffic Assignment
column updating
column updating: iteration= 0, avg travel time = 41.6783(min), optimization obj = 0,Relative_gap=0 %
column updating: iteration= 1, avg travel time = 41.6783(min), optimization obj = 0,Relative_gap=0 %
Step 6: column pool-based flow updating for traffic assignment 
,# of flow updating iterations=,2
Step 5: traffic simulataion. 
, system - wide information activation time = 99999 in min
, # of simulated agents in agent.csv=,9966,
,simu time=,0 min, CA =,0,CD=,0, speed=,60, travel time =,0,CI=,0,CR=,0
,simu time=,10 min, CA =,208,CD=,0, speed=,60, travel time =,0,CI=,0,CR=,0
,simu time=,20 min, CA =,623,CD=,131, speed=,117.49, travel time =,11.832,CI=,0,CR=,0
,simu time=,30 min, CA =,1038,CD=,546, speed=,117.35, travel time =,11.846,CI=,0,CR=,0
,simu time=,40 min, CA =,1453,CD=,962, speed=,117.36, travel time =,11.846,CI=,0,CR=,0
,simu time=,50 min, CA =,1868,CD=,1376, speed=,117.34, travel time =,11.847,CI=,0,CR=,0
,simu time=,60 min, CA =,2284,CD=,1792, speed=,117.34, travel time =,11.847,CI=,0,CR=,0
,simu time=,70 min, CA =,2699,CD=,2207, speed=,117.34, travel time =,11.847,CI=,0,CR=,0
,simu time=,80 min, CA =,3114,CD=,2623, speed=,117.34, travel time =,11.848,CI=,0,CR=,0
,simu time=,90 min, CA =,3529,CD=,3036, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,100 min, CA =,3944,CD=,3452, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,110 min, CA =,4360,CD=,3867, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,120 min, CA =,4775,CD=,4283, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,130 min, CA =,5191,CD=,4698, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,140 min, CA =,5606,CD=,5114, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,150 min, CA =,6021,CD=,5529, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,160 min, CA =,6436,CD=,5944, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,170 min, CA =,6851,CD=,6360, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,180 min, CA =,7267,CD=,6775, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,190 min, CA =,7682,CD=,7190, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,200 min, CA =,8097,CD=,7604, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,210 min, CA =,8512,CD=,8021, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,220 min, CA =,8927,CD=,8435, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,230 min, CA =,9343,CD=,8851, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,240 min, CA =,9758,CD=,9265, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,250 min, CA =,9966,CD=,9682, speed=,117.33, travel time =,11.848,CI=,0,CR=,0
,simu time=,260 min, CA =,9966,CD=,9966, speed=,117.34, travel time =,11.848,CI=,0,CR=,0
,simu time=,270 min, CA =,9966,CD=,9966, speed=,117.34, travel time =,11.848,CI=,0,CR=,0
,simu time=,280 min, CA =,9966,CD=,9966, speed=,117.34, travel time =,11.848,CI=,0,CR=,0
,simu time=,290 min, CA =,9966,CD=,9966, speed=,117.34, travel time =,11.848,CI=,0,CR=,0
,simu time=,300 min, CA =,9966,CD=,9966, speed=,117.34, travel time =,11.848,CI=,0,CR=,0
