link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
1,0,0,1,547,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.675575 42.011629, -87.663667 42.020633)",
2,1,0,2,548,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.699386 42.003527, -87.687483 42.012530)",
3,2,0,3,549,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.664855 41.977415, -87.652950 41.986419)",
4,3,0,4,550,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.689857 41.963911, -87.677957 41.972914)",
5,4,0,5,551,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.652946 41.932398, -87.641042 41.941401)",
6,5,0,6,552,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.743446 41.990019, -87.731543 41.999024)",
7,6,0,7,553,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.725585 41.960306, -87.713681 41.969312)",
8,7,0,8,554,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.799415 41.987318, -87.787511 41.996323)",
9,8,0,9,555,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.822036 41.948603, -87.810136 41.957608)",
10,9,0,10,556,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.763686 41.938700, -87.751787 41.947704)",
11,10,0,11,557,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.761306 41.896383, -87.749405 41.905386)",
12,11,0,12,558,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.725585 41.901785, -87.713681 41.910789)",
13,12,0,13,559,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.719627 41.872072, -87.707727 41.881076)",
14,13,0,14,560,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.713676 41.929697, -87.701773 41.938700)",
15,14,0,15,561,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.680335 41.903585, -87.668431 41.912589)",
16,15,0,16,562,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.668426 41.875673, -87.656523 41.884678)",
17,16,0,17,563,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.637466 41.901785, -87.625562 41.910789)",
18,17,0,18,564,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.630325 41.880175, -87.618417 41.889180)",
19,18,0,19,565,-1,-1,1,,1.000000,1.388036,60.000000,51.000000,1.388036,49500.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-87.625556 41.858568, -87.613654 41.867571)",
