district_id,agent_type,od_volume,number_of_links,total_distance_km,total_distance_mile,total_travel_time_min,avg_distance_km,avg_distance_mile,avg_time,SA_total_travel_time_min,SA_avg_distance_km_,SA_avg_distance_mile,SA_avg_time,SA_distance_diff_perc,SA_time_diff_perc,geometry,
0,p,0,2950,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON (())"
1,p,46979.4,2950,2.07512e+06,1.2897e+06,9.85868e+07,44.1709,27.4524,2098.51,9.85868e+07,44.1709,27.4524,2098.51,0,0,"POLYGON ((-87.7435 41.99,-87.7256 41.9603,-87.7613 41.8964,-87.7935 41.8892,-87.7435 41.99,))"
2,p,76507.7,2950,5.44389e+06,3.3834e+06,1.68507e+09,71.1548,44.223,22024.8,1.68507e+09,71.1548,44.223,22024.8,0,0,"POLYGON ((-87.7137 41.9297,-87.6899 41.9639,-87.6649 41.9774,-87.653 41.9324,-87.6804 41.9036,-87.7196 41.8721,-87.7256 41.9018,-87.7137 41.9297,))"
3,p,59128.5,2950,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-87.6375 41.9018,-87.6303 41.8802,-87.622 41.8361,-87.6625 41.8235,-87.7173 41.8406,-87.6375 41.9018,))"
4,p,55954,2950,5.40177e+06,3.35722e+06,7.20218e+08,96.5394,59.9996,12871.6,7.20218e+08,96.5394,59.9996,12871.6,0,0,"POLYGON ((-87.6137 41.8064,-87.5601 41.7415,-87.5565 41.6875,-87.6196 41.7118,-87.6542 41.7352,-87.6589 41.7785,-87.6137 41.8064,))"
5,p,96068.5,2950,1.03329e+07,6.42196e+06,9.25572e+08,107.558,66.8477,9634.5,9.25572e+08,107.558,66.8477,9634.5,0,0,"POLYGON ((-88.8795 42.2421,-87.9769 42.1341,-87.9507 42.054,-87.9507 42.0171,-87.9626 41.9729,-88.0602 41.9288,-88.1745 41.9693,-88.8795 42.2421,))"
6,p,51845.5,2950,9.02357e+06,5.60819e+06,7.25184e+08,174.047,108.171,13987.4,7.25184e+08,174.047,108.171,13987.4,0,0,"POLYGON ((-87.7554 42.1314,-87.6982 42.0801,-87.6839 42.0549,-87.6756 42.0117,-87.6994 42.0035,-87.7804 42.0261,-87.8054 42.0909,-87.7554 42.1314,))"
7,p,51065.9,2950,3.95188e+06,2.45611e+06,2.86869e+08,77.3879,48.0969,5617.63,2.86869e+08,77.3879,48.0969,5617.63,0,0,"POLYGON ((-87.8947 42.0549,-87.8387 42.0549,-87.8387 42.0207,-87.8935 41.8874,-87.9507 41.9288,-87.8947 42.0549,))"
8,p,36724.4,2950,2.04719e+06,1.27234e+06,1.27203e+08,55.7447,34.6456,3463.72,1.27203e+08,55.7447,34.6456,3463.72,0,0,"POLYGON ((-87.8197 41.9648,-87.7994 41.9873,-87.834 41.8883,-87.8375 41.9279,-87.8197 41.9648,))"
9,p,68452,2950,4.18562e+06,2.60138e+06,3.85944e+08,61.1467,38.0029,5638.16,3.85944e+08,61.1467,38.0029,5638.16,0,0,"POLYGON ((-87.834 41.846,-87.7732 41.846,-87.7137 41.819,-87.7101 41.7821,-87.7732 41.7577,-87.8304 41.7577,-87.8876 41.8001,-87.834 41.846,))"
10,p,10251.7,2950,2.04692e+06,1.27217e+06,2.69437e+08,199.666,124.093,26282,2.69437e+08,199.666,124.093,26282,0,0,"POLYGON ((-87.828 41.7145,-87.8268 41.6695,-87.8828 41.6695,-87.8876 41.7559,-87.828 41.7145,))"
11,p,61761.8,2950,6.70266e+06,4.16573e+06,9.15668e+08,108.524,67.4483,14825.8,9.15668e+08,108.524,67.4483,14825.8,0,0,"POLYGON ((-87.7113 41.7469,-87.6208 41.674,-87.6482 41.6299,-87.7066 41.584,-87.7649 41.5822,-87.7709 41.7154,-87.7113 41.7469,))"
12,p,8568.07,2950,1.82744e+06,1.13576e+06,2.60149e+08,213.284,132.557,30362.6,2.60149e+08,213.284,132.557,30362.6,0,0,"POLYGON ((-87.8256 41.6254,-87.8221 41.5822,-87.9399 41.6245,-87.8256 41.6254,))"
13,p,29375.2,2950,3.81689e+06,2.37222e+06,5.22926e+08,129.936,80.7557,17801.6,5.22926e+08,129.936,80.7557,17801.6,0,0,"POLYGON ((-87.5899 41.6281,-87.5446 41.6281,-87.4803 41.6119,-87.5434 41.584,-87.647 41.5831,-87.5899 41.6281,))"
14,p,11510.6,2950,2.12768e+06,1.32236e+06,2.89231e+08,184.846,114.882,25127.4,2.89231e+08,184.846,114.882,25127.4,0,0,"POLYGON ((-87.647 41.539,-87.6458 41.4957,-87.703 41.4948,-87.7054 41.539,-87.647 41.539,))"
