first_column,path_no,o_zone_id,d_zone_id,od_pair,o_sindex,d_sindex,within_OD_path_no,path_id,activity_zone_sequence,activity_agent_type_sequence,information_type,agent_type,demand_period,volume,OD_relative_gap,travel_time,path_gap,preload_volume,volume_before_odme,volume_after_odme,volume_diff_odme,rt_new_path_flag,volume_before_sa,volume_after_sa,volume_diff_sa,simu_volume,subarea_flag,OD_impact_flag,at_OD_impact_flag,path_impact_flag,toll,#_of_nodes,#_of_sensor_links,#_of_SA_links,travel_time,VDF_travel_time,VDF_travel_time_without_access_link,distance_km,distance_mile,node_sequence,link_sequence, ODME_TT_0,ODME_TT_1,ODME_TT_2,ODME_Vol_0,ODME_Vol_1,ODME_Vol_2,geometry,link_type_name_sequence,link_code_sequence,link_link_distance_VDF_sequence,link_FFTT_sequence,
,1,1,2,0,1,1->2,0,1,,,0,rt,AM,30.3692,0.0000,2.6877,0.0000,0.0000,30.3692,1768242782,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,2.7,2.6877,2.6877,2.3396,1.4541,5577;5436;5018;5017;11123;,175;163;76;71;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.938855 40.616737, -111.938751 40.609517, -111.943739 40.609520)",,,,,
,2,1,2,0,1,1->2,1,2,,,0,rt,AM,0.0000,0.0000,5.1201,0.4752,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,5.1,5.1201,5.1201,3.8194,2.3738,5577;5436;11125;5440;4952;5022;11124;5017;11123;,175;166;267;167;59;80;262;71;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.933970 40.624024, -111.929192 40.623484, -111.929251 40.616674, -111.929163 40.609415, -111.931819 40.609526, -111.938751 40.609517, -111.943739 40.609520)"
,3,1,3,0,2,1->3,0,1,,,0,rt,AM,61.2394,0.0000,7.9846,0.0383,0.0000,61.2394,158930085,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,11,0,0,8.0,7.9846,7.9846,4.7456,2.9494,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11159;,175;163;76;73;279;202;284;106;291;101;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.938855 40.616737, -111.938751 40.609517, -111.938858 40.605898, -111.938695 40.602343, -111.938793 40.599039, -111.938770 40.594013, -111.938878 40.590844, -111.938730 40.587762, -111.943604 40.587762)",,,,,
,4,1,3,0,2,1->3,2,3,,,0,rt,AM,0.0000,0.0000,10.2236,0.2160,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,14,0,0,10.2,10.2236,10.2236,6.3481,3.9454,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;5589;5112;11159;,175;163;76;72;263;81;281;204;93;295;107;185;101;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.938855 40.616737, -111.938751 40.609517, -111.931819 40.609526, -111.929163 40.609415, -111.929235 40.607691, -111.929267 40.603321, -111.929223 40.594991, -111.929272 40.591047, -111.929195 40.587794, -111.934063 40.587781, -111.938730 40.587762, -111.943604 40.587762)"
,5,1,3,0,2,1->3,1,2,,,0,rt,AM,0.0000,0.0000,10.3628,0.2296,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,14,0,0,10.4,10.3628,10.3628,6.2054,3.8567,5577;5436;11125;5440;4952;5022;11147;5820;5103;11161;5114;5589;5112;11159;,175;166;267;167;59;81;281;204;93;295;107;185;101;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.933970 40.624024, -111.929192 40.623484, -111.929251 40.616674, -111.929163 40.609415, -111.929235 40.607691, -111.929267 40.603321, -111.929223 40.594991, -111.929272 40.591047, -111.929195 40.587794, -111.934063 40.587781, -111.938730 40.587762, -111.943604 40.587762)"
,6,1,4,0,3,1->4,0,1,,,0,rt,AM,2.9430,0.0000,11.4459,0.0897,0.0000,2.9430,-2025279752,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,14,0,0,11.4,11.4459,11.4459,6.4468,4.0067,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;11180;,175;163;76;73;279;202;284;106;291;103;299;133;137;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.938855 40.616737, -111.938751 40.609517, -111.938858 40.605898, -111.938695 40.602343, -111.938793 40.599039, -111.938770 40.594013, -111.938878 40.590844, -111.938730 40.587762, -111.938819 40.584171, -111.938741 40.576961, -111.938687 40.573111, -111.944442 40.573253)"
,7,1,4,0,3,1->4,2,3,,,0,rt,AM,0.0000,0.0000,13.8241,0.1690,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,17,0,0,13.8,13.8241,13.8241,7.9066,4.9140,5577;5436;11125;5440;4952;5022;11147;5820;5103;11161;5114;5589;5112;11172;5210;5211;11180;,175;166;267;167;59;81;281;204;93;295;107;185;103;299;133;137;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.933970 40.624024, -111.929192 40.623484, -111.929251 40.616674, -111.929163 40.609415, -111.929235 40.607691, -111.929267 40.603321, -111.929223 40.594991, -111.929272 40.591047, -111.929195 40.587794, -111.934063 40.587781, -111.938730 40.587762, -111.938819 40.584171, -111.938741 40.576961, -111.938687 40.573111, -111.944442 40.573253)"
,8,1,4,0,3,1->4,3,4,,,0,rt,AM,0.0000,0.0000,13.9325,0.1771,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,18,0,0,13.9,13.9325,13.9325,8.1428,5.0608,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;11182;11181;5211;11180;,175;163;76;72;263;81;281;204;93;295;110;303;152;156;310;307;137;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.938855 40.616737, -111.938751 40.609517, -111.931819 40.609526, -111.929163 40.609415, -111.929235 40.607691, -111.929267 40.603321, -111.929223 40.594991, -111.929272 40.591047, -111.929195 40.587794, -111.929246 40.584369, -111.929172 40.576740, -111.929201 40.572493, -111.930154 40.572580, -111.931031 40.573173, -111.938687 40.573111, -111.944442 40.573253)"
,9,1,4,0,3,1->4,1,2,,,0,rt,AM,0.0000,0.0000,14.0717,0.1872,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,18,0,0,14.1,14.0717,14.0717,8.0000,4.9721,5577;5436;11125;5440;4952;5022;11147;5820;5103;11161;5114;11173;5219;5232;11182;11181;5211;11180;,175;166;267;167;59;81;281;204;93;295;110;303;152;156;310;307;137;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.933970 40.624024, -111.929192 40.623484, -111.929251 40.616674, -111.929163 40.609415, -111.929235 40.607691, -111.929267 40.603321, -111.929223 40.594991, -111.929272 40.591047, -111.929195 40.587794, -111.929246 40.584369, -111.929172 40.576740, -111.929201 40.572493, -111.930154 40.572580, -111.931031 40.573173, -111.938687 40.573111, -111.944442 40.573253)"
,10,1,5,0,4,1->5,0,1,,,0,rt,AM,21.0393,0.0000,12.9757,0.1267,0.0000,21.0393,109203494,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,16,0,0,13.0,12.9757,12.9757,7.5898,4.7171,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;5209;5208;11282;,175;163;76;73;279;202;284;106;291;103;299;133;135;129;126;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.938855 40.616737, -111.938751 40.609517, -111.938858 40.605898, -111.938695 40.602343, -111.938793 40.599039, -111.938770 40.594013, -111.938878 40.590844, -111.938730 40.587762, -111.938819 40.584171, -111.938741 40.576961, -111.938687 40.573111, -111.938738 40.568083, -111.938693 40.562285, -111.943762 40.562247)",,,,,
,11,1,5,0,4,1->5,2,3,,,0,rt,AM,0.0000,0.0000,15.3539,0.1550,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,19,0,0,15.4,15.3539,15.3539,9.0496,5.6244,5577;5436;11125;5440;4952;5022;11147;5820;5103;11161;5114;5589;5112;11172;5210;5211;5209;5208;11282;,175;166;267;167;59;81;281;204;93;295;107;185;103;299;133;135;129;126;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.942300 40.624038, -111.938742 40.624085, -111.933970 40.624024, -111.929192 40.623484, -111.929251 40.616674, -111.929163 40.609415, -111.929235 40.607691, -111.929267 40.603321, -111.929223 40.594991, -111.929272 40.591047, -111.929195 40.587794, -111.934063 40.587781, -111.938730 40.587762, -111.938819 40.584171, -111.938741 40.576961, -111.938687 40.573111, -111.938738 40.568083, -111.938693 40.562285, -111.943762 40.562247)"
