district_id,agent_type,od_volume,number_of_links,total_distance_km,total_distance_mile,total_travel_time_min,avg_distance_km,avg_distance_mile,avg_time,SA_total_travel_time_min,SA_avg_distance_km_,SA_avg_distance_mile,SA_avg_time,SA_distance_diff_perc,SA_time_diff_perc,geometry,
0,sov,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON (())"
0,hov2,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON (())"
0,hov3,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON (())"
0,sut,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON (())"
0,mut,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON (())"
1,sov,81967,138080,10611.7,6595.23,1.24047e+09,0.129463,0.080462,15133.7,1.86188e+06,0.0240663,0.0149573,22.715,-81.4107,-99.8499,"POLYGON ((-112.668 33.6654,-112.435 33.646,-112.401 33.6312,-112.315 33.5872,-112.296 33.5582,-112.281 33.4863,-112.28 33.4428,-112.298 33.4138,-112.406 33.2703,-112.807 33.317,-113.506 33.7086,-112.668 33.6654,))"
1,hov2,16599.5,138080,9301.76,5781.08,0,0.560362,0.348267,0,0,0.0143335,0.00890831,0,-97.4421,0,"POLYGON ((-112.668 33.6654,-112.435 33.646,-112.401 33.6312,-112.315 33.5872,-112.296 33.5582,-112.281 33.4863,-112.28 33.4428,-112.298 33.4138,-112.406 33.2703,-112.807 33.317,-113.506 33.7086,-112.668 33.6654,))"
1,hov3,6366.53,138080,9011.78,5600.86,0,1.41549,0.879735,0,0,0.0124859,0.00776006,0,-99.1179,0,"POLYGON ((-112.668 33.6654,-112.435 33.646,-112.401 33.6312,-112.315 33.5872,-112.296 33.5582,-112.281 33.4863,-112.28 33.4428,-112.298 33.4138,-112.406 33.2703,-112.807 33.317,-113.506 33.7086,-112.668 33.6654,))"
1,sut,1215.62,138080,9726.54,6045.09,0,8.00128,4.97283,0,0,0.0312249,0.0194064,0,-99.6098,0,"POLYGON ((-112.668 33.6654,-112.435 33.646,-112.401 33.6312,-112.315 33.5872,-112.296 33.5582,-112.281 33.4863,-112.28 33.4428,-112.298 33.4138,-112.406 33.2703,-112.807 33.317,-113.506 33.7086,-112.668 33.6654,))"
1,mut,2043.05,138080,9285.92,5771.24,0,4.54512,2.82481,0,0,0.0649724,0.0403806,0,-98.5705,0,"POLYGON ((-112.668 33.6654,-112.435 33.646,-112.401 33.6312,-112.315 33.5872,-112.296 33.5582,-112.281 33.4863,-112.28 33.4428,-112.298 33.4138,-112.406 33.2703,-112.807 33.317,-113.506 33.7086,-112.668 33.6654,))"
2,sov,1977.79,138080,376.3,233.872,7.09026e+06,0.190263,0.118249,3584.95,26188.2,0.0202312,0.0125738,13.2412,-89.3667,-99.6306,"POLYGON ((-111.474 34.1649,-111.878 33.5789,-111.91 33.5675,-111.474 34.1649,))"
2,hov2,418.166,138080,359.262,223.283,0,0.859137,0.533957,0,0,0.00906667,0.00563497,0,-98.9447,0,"POLYGON ((-111.474 34.1649,-111.878 33.5789,-111.91 33.5675,-111.474 34.1649,))"
2,hov3,149.695,138080,353.843,219.915,0,2.36376,1.46909,0,0,0.00743659,0.00462187,0,-99.6854,0,"POLYGON ((-111.474 34.1649,-111.878 33.5789,-111.91 33.5675,-111.474 34.1649,))"
2,sut,55.8396,138080,342.615,212.936,0,6.13569,3.81336,0,0,0.0376829,0.0234201,0,-99.3858,0,"POLYGON ((-111.474 34.1649,-111.878 33.5789,-111.91 33.5675,-111.474 34.1649,))"
2,mut,114.142,138080,236.164,146.777,0,2.06904,1.28591,0,0,0.0576087,0.0358041,0,-97.2157,0,"POLYGON ((-111.474 34.1649,-111.878 33.5789,-111.91 33.5675,-111.474 34.1649,))"
3,sov,59368.9,138080,8175.09,5080.85,7.22056e+08,0.1377,0.085581,12162.2,1.28629e+06,0.0229886,0.0142875,21.6661,-83.3053,-99.8219,"POLYGON ((-112.381 33.8751,-112.218 33.7472,-112.193 33.689,-112.198 33.6776,-112.248 33.6454,-112.316 33.6042,-112.333 33.6017,-112.385 33.6313,-112.762 33.9433,-112.381 33.8751,))"
3,hov2,12569.6,138080,7424.89,4614.6,0,0.590701,0.367123,0,0,0.0158305,0.00983873,0,-97.32,0,"POLYGON ((-112.381 33.8751,-112.218 33.7472,-112.193 33.689,-112.198 33.6776,-112.248 33.6454,-112.316 33.6042,-112.333 33.6017,-112.385 33.6313,-112.762 33.9433,-112.381 33.8751,))"
3,hov3,4685.33,138080,7208.79,4480.29,0,1.53859,0.956237,0,0,0.0145629,0.00905092,0,-99.0535,0,"POLYGON ((-112.381 33.8751,-112.218 33.7472,-112.193 33.689,-112.198 33.6776,-112.248 33.6454,-112.316 33.6042,-112.333 33.6017,-112.385 33.6313,-112.762 33.9433,-112.381 33.8751,))"
3,sut,715.588,138080,7800.4,4847.98,0,10.9007,6.77481,0,0,0.0263524,0.0163781,0,-99.7582,0,"POLYGON ((-112.381 33.8751,-112.218 33.7472,-112.193 33.689,-112.198 33.6776,-112.248 33.6454,-112.316 33.6042,-112.333 33.6017,-112.385 33.6313,-112.762 33.9433,-112.381 33.8751,))"
3,mut,1223.96,138080,7531.77,4681.03,0,6.15363,3.82451,0,0,0.0753123,0.0468069,0,-98.7761,0,"POLYGON ((-112.381 33.8751,-112.218 33.7472,-112.193 33.689,-112.198 33.6776,-112.248 33.6454,-112.316 33.6042,-112.333 33.6017,-112.385 33.6313,-112.762 33.9433,-112.381 33.8751,))"
4,sov,35449.1,138080,4113.54,2556.58,3.61866e+08,0.116041,0.0721197,10208,640295,0.021843,0.0135755,18.0624,-81.1764,-99.8231,"POLYGON ((-112.279 33.614,-112.211 33.6606,-112.177 33.6735,-112.177 33.6465,-112.215 33.5597,-112.28 33.5584,-112.304 33.5896,-112.279 33.614,))"
4,hov2,7395.58,138080,3721.47,2312.91,0,0.503202,0.312742,0,0,0.0152371,0.00946995,0,-96.972,0,"POLYGON ((-112.279 33.614,-112.211 33.6606,-112.177 33.6735,-112.177 33.6465,-112.215 33.5597,-112.28 33.5584,-112.304 33.5896,-112.279 33.614,))"
4,hov3,2755.82,138080,3625.25,2253.11,0,1.31549,0.817582,0,0,0.0138994,0.0086385,0,-98.9434,0,"POLYGON ((-112.279 33.614,-112.211 33.6606,-112.177 33.6735,-112.177 33.6465,-112.215 33.5597,-112.28 33.5584,-112.304 33.5896,-112.279 33.614,))"
4,sut,722.973,138080,3903.62,2426.11,0,5.39939,3.35575,0,0,0.027023,0.0167949,0,-99.4995,0,"POLYGON ((-112.279 33.614,-112.211 33.6606,-112.177 33.6735,-112.177 33.6465,-112.215 33.5597,-112.28 33.5584,-112.304 33.5896,-112.279 33.614,))"
4,mut,1147.47,138080,3723.02,2313.87,0,3.24454,2.0165,0,0,0.0619246,0.0384864,0,-98.0914,0,"POLYGON ((-112.279 33.614,-112.211 33.6606,-112.177 33.6735,-112.177 33.6465,-112.215 33.5597,-112.28 33.5584,-112.304 33.5896,-112.279 33.614,))"
5,sov,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-112.086 33.513,-112.051 33.5128,-112.035 33.5024,-112.021 33.4767,-112.034 33.4636,-112.08 33.4839,-112.096 33.5059,-112.086 33.513,))"
5,hov2,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-112.086 33.513,-112.051 33.5128,-112.035 33.5024,-112.021 33.4767,-112.034 33.4636,-112.08 33.4839,-112.096 33.5059,-112.086 33.513,))"
5,hov3,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-112.086 33.513,-112.051 33.5128,-112.035 33.5024,-112.021 33.4767,-112.034 33.4636,-112.08 33.4839,-112.096 33.5059,-112.086 33.513,))"
5,sut,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-112.086 33.513,-112.051 33.5128,-112.035 33.5024,-112.021 33.4767,-112.034 33.4636,-112.08 33.4839,-112.096 33.5059,-112.086 33.513,))"
5,mut,1416.41,138080,3138.94,1950.86,0,2.21613,1.37733,0,0,0.0506862,0.0315017,0,-97.7128,0,"POLYGON ((-112.086 33.513,-112.051 33.5128,-112.035 33.5024,-112.021 33.4767,-112.034 33.4636,-112.08 33.4839,-112.096 33.5059,-112.086 33.513,))"
6,sov,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-111.977 33.5132,-111.981 33.5047,-112.034 33.5129,-111.977 33.5132,))"
6,hov2,0,138080,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-111.977 33.5132,-111.981 33.5047,-112.034 33.5129,-111.977 33.5132,))"
