Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
04/01/2010 00:00,400009,25,0.0061,71.4
04/01/2010 00:00,400126,30,0.0103,71.1
04/01/2010 00:00,400176,64,0.0171,71.5
04/01/2010 00:00,400367,64,0.0195,71.2
04/01/2010 00:00,400432,66,0.0176,71
04/01/2010 00:00,400679,72,0.0225,71.1
04/01/2010 00:00,400691,26,0.0091,71.6
04/01/2010 00:00,400728,23,0.0063,71
04/01/2010 00:00,400803,29,0.0116,72
04/01/2010 00:00,400808,63,0.0204,70.8
04/01/2010 00:00,401198,68,0.0215,70.9
04/01/2010 00:00,401242,29,0.0098,71
04/01/2010 00:05,400009,22,0.0053,70.4
04/01/2010 00:05,400126,24,0.0073,70.2
04/01/2010 00:05,400176,39,0.01,71.6
04/01/2010 00:05,400367,39,0.0117,69.7
04/01/2010 00:05,400432,53,0.013,71
04/01/2010 00:05,400679,43,0.0142,68.9
04/01/2010 00:05,400691,25,0.0069,71.4
04/01/2010 00:05,400728,21,0.0054,70.8
04/01/2010 00:05,400803,24,0.007,68.9
04/01/2010 00:05,400808,40,0.012,67.2
04/01/2010 00:05,401198,49,0.0147,69.8
04/01/2010 00:05,401242,23,0.0068,70.5
04/01/2010 00:10,400009,30,0.0091,69.9
04/01/2010 00:10,400126,31,0.013,69.8
04/01/2010 00:10,400176,44,0.0115,71.3
04/01/2010 00:10,400367,48,0.0143,68.8
04/01/2010 00:10,400432,46,0.0121,70.9
04/01/2010 00:10,400679,57,0.0162,68.9
04/01/2010 00:10,400691,31,0.0111,69.9
04/01/2010 00:10,400728,27,0.0105,70
04/01/2010 00:10,400803,30,0.0116,66.3
04/01/2010 00:10,400808,47,0.0144,63.1
04/01/2010 00:10,401198,52,0.0155,68.9
04/01/2010 00:10,401242,29,0.0108,68.8
04/01/2010 00:15,400009,20,0.0051,69.2
04/01/2010 00:15,400126,18,0.0059,67.9
04/01/2010 00:15,400176,48,0.0126,71.2
04/01/2010 00:15,400367,57,0.018,67.7
04/01/2010 00:15,400432,58,0.0152,70.5
04/01/2010 00:15,400679,59,0.0174,67.8
04/01/2010 00:15,400691,17,0.0055,69.8
04/01/2010 00:15,400728,14,0.0059,69.2
04/01/2010 00:15,400803,17,0.0057,63.3
04/01/2010 00:15,400808,58,0.0188,59.8
04/01/2010 00:15,401198,56,0.0179,67.9
04/01/2010 00:15,401242,18,0.006,68.3
04/01/2010 00:20,400009,16,0.0044,68.2
04/01/2010 00:20,400126,20,0.006,67.8
04/01/2010 00:20,400176,47,0.0128,69.6
04/01/2010 00:20,400367,50,0.0142,66.8
04/01/2010 00:20,400432,53,0.014,69
04/01/2010 00:20,400679,52,0.0159,65.9
04/01/2010 00:20,400691,17,0.0049,68.5
04/01/2010 00:20,400728,12,0.0032,68
04/01/2010 00:20,400803,17,0.0055,61.7
04/01/2010 00:20,400808,50,0.0153,56.4
04/01/2010 00:20,401198,54,0.0163,66.2
04/01/2010 00:20,401242,19,0.0052,68.5
04/01/2010 00:25,400009,20,0.0051,68.8
04/01/2010 00:25,400126,22,0.007,67.4
04/01/2010 00:25,400176,45,0.0116,70.4
04/01/2010 00:25,400367,42,0.0121,66.3
04/01/2010 00:25,400432,45,0.0107,70.3
04/01/2010 00:25,400679,44,0.0124,67.2
04/01/2010 00:25,400691,16,0.005,68.3
04/01/2010 00:25,400728,14,0.0047,68.6
04/01/2010 00:25,400803,14,0.0054,60.1
04/01/2010 00:25,400808,46,0.015,54.5
04/01/2010 00:25,401198,41,0.012,66.9
04/01/2010 00:25,401242,18,0.0057,67.6
04/01/2010 00:30,400009,23,0.0068,68.1
04/01/2010 00:30,400126,26,0.0091,67.1
04/01/2010 00:30,400176,44,0.0131,69.4
04/01/2010 00:30,400367,42,0.0147,64.8
04/01/2010 00:30,400432,49,0.0139,68.5
04/01/2010 00:30,400679,52,0.0173,64.6
04/01/2010 00:30,400691,23,0.0066,67.8
