Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/09/2010 00:00,400009,39,0.0101,69
03/09/2010 00:00,400126,26,0.0088,70.4
03/09/2010 00:00,400176,47,0.0128,71.2
03/09/2010 00:00,400367,48,0.0147,70.6
03/09/2010 00:00,400432,52,0.0154,68.2
03/09/2010 00:00,400679,50,0.0164,70.3
03/09/2010 00:00,400691,25,0.0075,71.1
03/09/2010 00:00,400728,21,0.0058,72
03/09/2010 00:00,400803,25,0.0079,71.1
03/09/2010 00:00,400808,46,0.0153,70.1
03/09/2010 00:00,401198,49,0.0157,70.3
03/09/2010 00:00,401242,24,0.0073,70.5
03/09/2010 00:05,400009,35,0.0116,68.3
03/09/2010 00:05,400126,22,0.007,69.9
03/09/2010 00:05,400176,40,0.0109,70.7
03/09/2010 00:05,400367,42,0.0127,69.9
03/09/2010 00:05,400432,48,0.014,68.2
03/09/2010 00:05,400679,52,0.0159,69.2
03/09/2010 00:05,400691,19,0.0059,70.8
03/09/2010 00:05,400728,19,0.0048,71.9
03/09/2010 00:05,400803,19,0.0068,69.5
03/09/2010 00:05,400808,46,0.0139,66.6
03/09/2010 00:05,401198,48,0.014,69.7
03/09/2010 00:05,401242,20,0.0067,70.6
03/09/2010 00:10,400009,39,0.0142,66.6
03/09/2010 00:10,400126,26,0.0088,69.9
03/09/2010 00:10,400176,40,0.012,70.4
03/09/2010 00:10,400367,40,0.0126,68
03/09/2010 00:10,400432,49,0.0145,68.3
03/09/2010 00:10,400679,43,0.0149,66.9
03/09/2010 00:10,400691,26,0.0078,70.7
03/09/2010 00:10,400728,24,0.006,71.7
03/09/2010 00:10,400803,24,0.008,67.4
03/09/2010 00:10,400808,40,0.0131,62.8
03/09/2010 00:10,401198,47,0.0152,68.8
03/09/2010 00:10,401242,23,0.0074,70.2
03/09/2010 00:15,400009,33,0.0106,66.7
03/09/2010 00:15,400126,23,0.007,68.5
03/09/2010 00:15,400176,41,0.0127,69.9
03/09/2010 00:15,400367,36,0.0109,68.5
03/09/2010 00:15,400432,41,0.0133,67.7
03/09/2010 00:15,400679,40,0.013,67.3
03/09/2010 00:15,400691,19,0.0048,70.4
03/09/2010 00:15,400728,17,0.0047,71.6
03/09/2010 00:15,400803,22,0.0061,64.3
03/09/2010 00:15,400808,40,0.0129,60.8
03/09/2010 00:15,401198,41,0.0125,68.2
03/09/2010 00:15,401242,24,0.0057,70.5
03/09/2010 00:20,400009,37,0.0121,66.1
03/09/2010 00:20,400126,26,0.0095,67.9
03/09/2010 00:20,400176,36,0.0106,69.1
03/09/2010 00:20,400367,35,0.0114,66.8
03/09/2010 00:20,400432,36,0.0134,67.1
03/09/2010 00:20,400679,36,0.0121,65.2
03/09/2010 00:20,400691,24,0.0072,69.9
03/09/2010 00:20,400728,19,0.0058,72
03/09/2010 00:20,400803,26,0.0092,61.4
03/09/2010 00:20,400808,38,0.0135,57.9
03/09/2010 00:20,401198,40,0.0133,67.3
03/09/2010 00:20,401242,23,0.0083,69.5
03/09/2010 00:25,400009,32,0.0103,65.9
03/09/2010 00:25,400126,21,0.0075,67.5
03/09/2010 00:25,400176,34,0.0089,69.3
03/09/2010 00:25,400367,31,0.0105,66.1
03/09/2010 00:25,400432,41,0.0125,66.9
03/09/2010 00:25,400679,35,0.0122,64.3
03/09/2010 00:25,400691,21,0.0068,69.5
03/09/2010 00:25,400728,22,0.0059,70.5
03/09/2010 00:25,400803,24,0.0077,61.3
03/09/2010 00:25,400808,31,0.0097,56.4
03/09/2010 00:25,401198,37,0.0109,66.2
03/09/2010 00:25,401242,24,0.0072,69
03/09/2010 00:30,400009,33,0.012,65.1
03/09/2010 00:30,400126,22,0.0077,66
03/09/2010 00:30,400176,28,0.0094,66.3
03/09/2010 00:30,400367,30,0.0115,63
03/09/2010 00:30,400432,36,0.0129,66.7
03/09/2010 00:30,400679,36,0.0135,60.9
03/09/2010 00:30,400691,22,0.0069,68.8
03/09/2010 00:30,400728,17,0.0048,70
03/09/2010 00:30,400803,22,0.0068,58.3
03/09/2010 00:30,400808,30,0.0123,51.7
03/09/2010 00:30,401198,32,0.0121,62.7
03/09/2010 00:30,401242,22,0.0071,68.8
03/09/2010 00:35,400009,26,0.0102,65.7
03/09/2010 00:35,400126,19,0.0061,66.2
03/09/2010 00:35,400176,26,0.0085,66.1
03/09/2010 00:35,400367,29,0.0108,63.3
03/09/2010 00:35,400432,22,0.0098,66.7
03/09/2010 00:35,400679,32,0.0104,61.5
03/09/2010 00:35,400691,16,0.0042,69.3
03/09/2010 00:35,400728,16,0.0043,70.1
03/09/2010 00:35,400803,14,0.0035,56.8
03/09/2010 00:35,400808,32,0.0103,51.4
03/09/2010 00:35,401198,14,0.0056,64.7
03/09/2010 00:35,401242,6,0.0019,69.5
03/09/2010 00:40,400009,21,0.0073,65.1
03/09/2010 00:40,400126,16,0.0051,63.9
03/09/2010 00:40,400176,27,0.0081,67.4
03/09/2010 00:40,400367,28,0.009,62.1
03/09/2010 00:40,400432,27,0.0117,66.7
03/09/2010 00:40,400679,29,0.0104,60.6
03/09/2010 00:40,400691,15,0.0045,66.5
03/09/2010 00:40,400728,12,0.0034,68.3
03/09/2010 00:40,400803,9,0.002,57.2
03/09/2010 00:40,400808,11,0.0032,52
03/09/2010 00:40,401198,28,0.0087,64.1
03/09/2010 00:40,401242,12,0.0045,65.2
03/09/2010 00:45,400009,26,0.0118,65.1
03/09/2010 00:45,400126,17,0.0059,65.1
03/09/2010 00:45,400176,36,0.0098,66.5
03/09/2010 00:45,400367,40,0.0125,62.6
03/09/2010 00:45,400432,24,0.0109,66
03/09/2010 00:45,400679,41,0.0137,61.7
03/09/2010 00:45,400691,16,0.0047,68.1
03/09/2010 00:45,400728,13,0.0048,69.4
03/09/2010 00:45,400803,14,0.0038,57
03/09/2010 00:45,400808,41,0.0132,48.3
03/09/2010 00:45,401198,18,0.0066,62
03/09/2010 00:45,401242,9,0.0031,68.7
03/09/2010 00:50,400009,26,0.0101,64.8
03/09/2010 00:50,400126,13,0.0049,63.2
03/09/2010 00:50,400176,32,0.009,67.1
03/09/2010 00:50,400367,31,0.0093,63.3
03/09/2010 00:50,400432,31,0.0118,65.4
03/09/2010 00:50,400679,37,0.011,61.6
03/09/2010 00:50,400691,13,0.0033,67.7
03/09/2010 00:50,400728,13,0.0049,69.3
03/09/2010 00:50,400803,5,0.0021,55.3
03/09/2010 00:50,400808,16,0.0051,50.4
03/09/2010 00:50,401198,31,0.0095,63.7
03/09/2010 00:50,401242,10,0.0041,66.1
03/09/2010 00:55,400009,21,0.0083,64.4
03/09/2010 00:55,400126,18,0.0073,64.6
03/09/2010 00:55,400176,26,0.0068,68.2
03/09/2010 00:55,400367,26,0.0092,62.7
03/09/2010 00:55,400432,27,0.0123,65.1
03/09/2010 00:55,400679,25,0.0085,60.9
03/09/2010 00:55,400691,20,0.0079,68.3
03/09/2010 00:55,400728,13,0.0049,68
03/09/2010 00:55,400803,13,0.0047,55.5
03/09/2010 00:55,400808,18,0.0074,47.2
03/09/2010 00:55,401198,24,0.0085,64.2
03/09/2010 00:55,401242,16,0.0053,68
03/09/2010 01:00,400009,22,0.0081,63.8
03/09/2010 01:00,400126,12,0.0037,63.3
03/09/2010 01:00,400176,27,0.0094,64.3
03/09/2010 01:00,400367,26,0.0095,60.5
03/09/2010 01:00,400432,32,0.0111,65.3
03/09/2010 01:00,400679,29,0.0113,58.1
03/09/2010 01:00,400691,11,0.0036,66.8
03/09/2010 01:00,400728,11,0.0032,67.9
03/09/2010 01:00,400803,12,0.0042,53.5
03/09/2010 01:00,400808,25,0.0099,45.6
03/09/2010 01:00,401198,30,0.0105,61.3
03/09/2010 01:00,401242,10,0.0034,65.6
03/09/2010 01:05,400009,22,0.0077,63.2
03/09/2010 01:05,400126,10,0.004,63
03/09/2010 01:05,400176,23,0.0072,64.9
03/09/2010 01:05,400367,8,0.0032,62.5
03/09/2010 01:05,400432,27,0.0111,65.3
03/09/2010 01:05,400679,26,0.0094,58.9
03/09/2010 01:05,400691,6,0.0022,66.5
03/09/2010 01:05,400728,11,0.0043,66
03/09/2010 01:05,400803,8,0.0039,54.7
03/09/2010 01:05,400808,23,0.0085,45.6
03/09/2010 01:05,401198,27,0.0085,63.1
03/09/2010 01:05,401242,13,0.0044,65.7
03/09/2010 01:10,400009,19,0.01,62.1
