Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/16/2010 00:00,400009,25,0.0069,71.2
03/16/2010 00:00,400126,25,0.0085,71.5
03/16/2010 00:00,400176,46,0.0118,71.9
03/16/2010 00:00,400367,52,0.0159,71.2
03/16/2010 00:00,400432,56,0.0137,70.9
03/16/2010 00:00,400679,57,0.0175,70.9
03/16/2010 00:00,400691,22,0.007,71.4
03/16/2010 00:00,400728,23,0.0066,72.1
03/16/2010 00:00,400803,16,0.0052,71.8
03/16/2010 00:00,400808,27,0.0088,70.8
03/16/2010 00:00,401198,56,0.0161,71
03/16/2010 00:00,401242,27,0.0083,71.8
03/16/2010 00:05,400009,33,0.0072,71.5
03/16/2010 00:05,400126,31,0.01,70.3
03/16/2010 00:05,400176,53,0.0149,70.9
03/16/2010 00:05,400367,46,0.0141,70.4
03/16/2010 00:05,400432,58,0.0151,70.5
03/16/2010 00:05,400679,57,0.0186,69.1
03/16/2010 00:05,400691,30,0.0086,71
03/16/2010 00:05,400728,26,0.0065,72
03/16/2010 00:05,400803,31,0.0103,68.4
03/16/2010 00:05,400808,53,0.0164,65.4
03/16/2010 00:05,401198,56,0.017,70.1
03/16/2010 00:05,401242,30,0.0082,71.7
03/16/2010 00:10,400009,29,0.0075,71.1
03/16/2010 00:10,400126,30,0.0102,70.2
03/16/2010 00:10,400176,41,0.0108,71.1
03/16/2010 00:10,400367,44,0.0124,69.7
03/16/2010 00:10,400432,41,0.0106,70.3
03/16/2010 00:10,400679,44,0.0127,68.8
03/16/2010 00:10,400691,27,0.0081,71.1
03/16/2010 00:10,400728,24,0.007,71
03/16/2010 00:10,400803,28,0.0088,66
03/16/2010 00:10,400808,39,0.0127,62.9
03/16/2010 00:10,401198,37,0.0103,69.8
03/16/2010 00:10,401242,27,0.0085,71.3
03/16/2010 00:15,400009,22,0.0067,69.5
03/16/2010 00:15,400126,22,0.0094,67
03/16/2010 00:15,400176,42,0.0116,70.3
03/16/2010 00:15,400367,44,0.0126,70.1
03/16/2010 00:15,400432,45,0.0117,69.9
03/16/2010 00:15,400679,47,0.0142,68.8
03/16/2010 00:15,400691,24,0.0085,67.8
03/16/2010 00:15,400728,21,0.0065,69.9
03/16/2010 00:15,400803,24,0.0089,61.9
03/16/2010 00:15,400808,43,0.0143,60
03/16/2010 00:15,401198,46,0.0135,69.1
03/16/2010 00:15,401242,21,0.0077,68.7
03/16/2010 00:20,400009,25,0.0068,69.3
03/16/2010 00:20,400126,24,0.0092,66.1
03/16/2010 00:20,400176,56,0.0149,69.8
