Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/05/2010 00:00,400009,26,0.0077,70.5
03/05/2010 00:00,400126,27,0.0075,71.4
03/05/2010 00:00,400176,56,0.0157,71.2
03/05/2010 00:00,400367,51,0.0173,70.5
03/05/2010 00:00,400432,65,0.0163,70.7
03/05/2010 00:00,400679,62,0.0185,70.5
03/05/2010 00:00,400691,23,0.0061,71.7
03/05/2010 00:00,400728,26,0.0081,71.5
03/05/2010 00:00,400803,23,0.0072,71.7
03/05/2010 00:00,400808,54,0.0191,70
03/05/2010 00:00,401198,62,0.0191,70.7
03/05/2010 00:00,401242,28,0.0076,71
03/05/2010 00:05,400009,33,0.0078,71
03/05/2010 00:05,400126,39,0.0147,69.6
03/05/2010 00:05,400176,51,0.0134,70.9
03/05/2010 00:05,400367,52,0.0154,69.9
03/05/2010 00:05,400432,49,0.0133,70.2
03/05/2010 00:05,400679,50,0.0144,69.7
03/05/2010 00:05,400691,34,0.0114,70.6
03/05/2010 00:05,400728,31,0.0081,71
03/05/2010 00:05,400803,37,0.0131,67.7
03/05/2010 00:05,400808,50,0.0152,66.3
03/05/2010 00:05,401198,49,0.0144,69.8
03/05/2010 00:05,401242,39,0.0121,70.4
03/05/2010 00:10,400009,30,0.007,70.8
03/05/2010 00:10,400126,30,0.0087,69.6
03/05/2010 00:10,400176,51,0.0141,71.1
03/05/2010 00:10,400367,53,0.0163,69
03/05/2010 00:10,400432,51,0.0136,70.6
03/05/2010 00:10,400679,57,0.0164,69.1
03/05/2010 00:10,400691,29,0.0071,72.4
03/05/2010 00:10,400728,25,0.0063,71.8
03/05/2010 00:10,400803,26,0.0073,66.2
03/05/2010 00:10,400808,54,0.0173,62.6
03/05/2010 00:10,401198,53,0.017,68.9
03/05/2010 00:10,401242,32,0.0083,70.7
03/05/2010 00:15,400009,25,0.0088,69.2
03/05/2010 00:15,400126,26,0.01,67.3
03/05/2010 00:15,400176,54,0.0133,70.9
03/05/2010 00:15,400367,46,0.0138,68.1
03/05/2010 00:15,400432,54,0.0135,70.6
03/05/2010 00:15,400679,53,0.0151,68.4
03/05/2010 00:15,400691,23,0.0074,69.4
03/05/2010 00:15,400728,23,0.0069,69.8
03/05/2010 00:15,400803,24,0.0092,62.9
03/05/2010 00:15,400808,48,0.0143,59.5
03/05/2010 00:15,401198,53,0.0151,68.4
03/05/2010 00:15,401242,28,0.0094,69.4
03/05/2010 00:20,400009,27,0.0072,68.9
03/05/2010 00:20,400126,29,0.0105,66.3
03/05/2010 00:20,400176,50,0.0145,70
03/05/2010 00:20,400367,57,0.0184,66.7
03/05/2010 00:20,400432,58,0.0155,69.6
03/05/2010 00:20,400679,61,0.0197,66.6
03/05/2010 00:20,400691,28,0.0086,68.8
03/05/2010 00:20,400728,25,0.0074,69.8
03/05/2010 00:20,400803,30,0.0093,60.5
03/05/2010 00:20,400808,58,0.0197,55.3
03/05/2010 00:20,401198,58,0.0192,66.4
03/05/2010 00:20,401242,25,0.0082,68.3
03/05/2010 00:25,400009,19,0.0065,67.3
03/05/2010 00:25,400126,21,0.0085,64.4
03/05/2010 00:25,400176,48,0.0137,68.9
03/05/2010 00:25,400367,46,0.0137,66.4
03/05/2010 00:25,400432,54,0.0143,69.7
03/05/2010 00:25,400679,51,0.016,65.4
03/05/2010 00:25,400691,20,0.0069,67.5
03/05/2010 00:25,400728,18,0.0056,69.4
03/05/2010 00:25,400803,21,0.008,58.4
03/05/2010 00:25,400808,51,0.0152,53.6
03/05/2010 00:25,401198,52,0.0154,66.3
03/05/2010 00:25,401242,21,0.0074,66.8
