Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
04/07/2010 00:00,400009,24,0.006,70.6
04/07/2010 00:00,400126,26,0.0075,70.8
04/07/2010 00:00,400176,56,0.0159,71.9
04/07/2010 00:00,400367,50,0.0146,70.8
04/07/2010 00:00,400432,57,0.0149,71.2
04/07/2010 00:00,400679,57,0.016,70.9
04/07/2010 00:00,400691,21,0.0056,70.9
04/07/2010 00:00,400728,20,0.0053,72.5
04/07/2010 00:00,400803,25,0.0072,71.4
04/07/2010 00:00,400808,53,0.0164,70.5
04/07/2010 00:00,401198,54,0.0163,71.2
04/07/2010 00:00,401242,23,0.0069,70.7
04/07/2010 00:05,400009,28,0.0077,69.9
04/07/2010 00:05,400126,29,0.0088,70.8
04/07/2010 00:05,400176,54,0.0171,70
04/07/2010 00:05,400367,53,0.0177,68.7
04/07/2010 00:05,400432,60,0.0172,70.5
04/07/2010 00:05,400679,61,0.0204,69
04/07/2010 00:05,400691,27,0.0075,71.7
04/07/2010 00:05,400728,22,0.0069,71
04/07/2010 00:05,400803,26,0.0082,69.1
04/07/2010 00:05,400808,50,0.0179,65.9
04/07/2010 00:05,401198,59,0.0196,69.4
04/07/2010 00:05,401242,27,0.0079,70.6
04/07/2010 00:10,400009,24,0.006,70.8
04/07/2010 00:10,400126,26,0.0093,69
04/07/2010 00:10,400176,59,0.0163,69.7
04/07/2010 00:10,400367,60,0.0184,68.2
04/07/2010 00:10,400432,66,0.0166,70.1
04/07/2010 00:10,400679,71,0.0208,68
04/07/2010 00:10,400691,23,0.0079,69.5
04/07/2010 00:10,400728,23,0.0067,70.5
04/07/2010 00:10,400803,23,0.0084,65.6
04/07/2010 00:10,400808,63,0.0191,62.1
04/07/2010 00:10,401198,66,0.0207,67.6
04/07/2010 00:10,401242,22,0.007,69.5
04/07/2010 00:15,400009,21,0.0053,69.7
04/07/2010 00:15,400126,25,0.0083,68.4
04/07/2010 00:15,400176,47,0.0128,68.9
04/07/2010 00:15,400367,48,0.014,67.3
04/07/2010 00:15,400432,53,0.0132,69.5
04/07/2010 00:15,400679,49,0.015,66.2
04/07/2010 00:15,400691,25,0.0075,69.5
04/07/2010 00:15,400728,19,0.0057,69.3
04/07/2010 00:15,400803,29,0.009,63.6
04/07/2010 00:15,400808,48,0.0152,59.2
04/07/2010 00:15,401198,51,0.0148,67
04/07/2010 00:15,401242,26,0.008,68.5
04/07/2010 00:20,400009,30,0.0095,68.7
04/07/2010 00:20,400126,28,0.0119,66.9
04/07/2010 00:20,400176,38,0.0109,68.2
04/07/2010 00:20,400367,47,0.0134,66.7
04/07/2010 00:20,400432,49,0.0115,70
04/07/2010 00:20,400679,53,0.0146,66.2
04/07/2010 00:20,400691,28,0.0099,68.4
04/07/2010 00:20,400728,27,0.0079,68.8
04/07/2010 00:20,400803,27,0.0105,60.6
04/07/2010 00:20,400808,43,0.0133,56.1
04/07/2010 00:20,401198,49,0.0141,66.9
04/07/2010 00:20,401242,28,0.0108,67.4
04/07/2010 00:25,400009,25,0.0074,70.1
04/07/2010 00:25,400126,29,0.0096,66.5
04/07/2010 00:25,400176,36,0.0108,67.3
04/07/2010 00:25,400367,44,0.0147,65.8
04/07/2010 00:25,400432,39,0.0119,69.2
04/07/2010 00:25,400679,45,0.0143,65.3
04/07/2010 00:25,400691,28,0.009,67.8
04/07/2010 00:25,400728,22,0.0067,68.9
04/07/2010 00:25,400803,30,0.0088,58.6
04/07/2010 00:25,400808,43,0.0149,53.6
04/07/2010 00:25,401198,41,0.0134,66.2
04/07/2010 00:25,401242,24,0.0078,67.9
04/07/2010 00:30,400009,19,0.0071,66.4
04/07/2010 00:30,400126,18,0.0064,64.5
04/07/2010 00:30,400176,41,0.0121,67.8
04/07/2010 00:30,400367,35,0.0114,65.6
04/07/2010 00:30,400432,44,0.0112,69.9
04/07/2010 00:30,400679,41,0.0125,64.4
04/07/2010 00:30,400691,16,0.0056,65.9
04/07/2010 00:30,400728,16,0.0063,68.3
04/07/2010 00:30,400803,19,0.0066,56.4
04/07/2010 00:30,400808,35,0.0119,51.8
04/07/2010 00:30,401198,45,0.0136,66.3
04/07/2010 00:30,401242,19,0.0073,64.6
04/07/2010 00:35,400009,17,0.0042,66.9
04/07/2010 00:35,400126,18,0.006,64.2
04/07/2010 00:35,400176,36,0.0098,66.3
04/07/2010 00:35,400367,38,0.0124,63.5
04/07/2010 00:35,400432,38,0.0097,68.8
04/07/2010 00:35,400679,42,0.0121,63.2
04/07/2010 00:35,400691,14,0.0043,68
04/07/2010 00:35,400728,15,0.0043,67.6
04/07/2010 00:35,400803,9,0.003,57.4
04/07/2010 00:35,400808,24,0.0074,49.6
04/07/2010 00:35,401198,38,0.0119,63.5
04/07/2010 00:35,401242,18,0.0055,67
04/07/2010 00:40,400009,21,0.0051,67.4
04/07/2010 00:40,400126,22,0.0076,63.2
04/07/2010 00:40,400176,44,0.0113,67.7
04/07/2010 00:40,400367,39,0.0121,64.3
04/07/2010 00:40,400432,47,0.0121,70.2
04/07/2010 00:40,400679,42,0.015,63.7
04/07/2010 00:40,400691,21,0.0058,67.2
04/07/2010 00:40,400728,16,0.0066,67
04/07/2010 00:40,400803,17,0.0051,55
04/07/2010 00:40,400808,39,0.0124,50.3
04/07/2010 00:40,401198,47,0.0153,64.7
04/07/2010 00:40,401242,19,0.0055,65.8
04/07/2010 00:45,400009,19,0.0048,68.8
04/07/2010 00:45,400126,18,0.0061,64.6
04/07/2010 00:45,400176,39,0.0102,66.7
04/07/2010 00:45,400367,39,0.0122,63.2
04/07/2010 00:45,400432,42,0.0106,69.1
04/07/2010 00:45,400679,41,0.014,62.7
04/07/2010 00:45,400691,17,0.0051,67.3
04/07/2010 00:45,400728,18,0.0052,67.2
04/07/2010 00:45,400803,19,0.0058,53.9
04/07/2010 00:45,400808,41,0.0138,47.4
04/07/2010 00:45,401198,29,0.0098,63.2
04/07/2010 00:45,401242,13,0.004,65.9
04/07/2010 00:50,400009,17,0.0047,67.5
04/07/2010 00:50,400126,18,0.0057,64.1
04/07/2010 00:50,400176,35,0.0111,66.2
04/07/2010 00:50,400367,31,0.0107,62.5
04/07/2010 00:50,400432,36,0.0111,67.4
04/07/2010 00:50,400679,38,0.0133,61
04/07/2010 00:50,400691,17,0.005,65.5
04/07/2010 00:50,400728,19,0.0055,65.6
04/07/2010 00:50,400803,18,0.0062,53.2
04/07/2010 00:50,400808,32,0.0117,45.3
04/07/2010 00:50,401198,26,0.009,63.8
04/07/2010 00:50,401242,10,0.003,67.9
04/07/2010 00:55,400009,12,0.0035,66.7
04/07/2010 00:55,400126,16,0.0059,62.4
04/07/2010 00:55,400176,28,0.0083,64.6
04/07/2010 00:55,400367,28,0.0081,62.4
04/07/2010 00:55,400432,33,0.0073,68
04/07/2010 00:55,400679,32,0.0094,61.7
04/07/2010 00:55,400691,16,0.0047,65.6
04/07/2010 00:55,400728,13,0.0039,64.8
04/07/2010 00:55,400803,13,0.0044,52.1
04/07/2010 00:55,400808,32,0.0091,43.9
04/07/2010 00:55,401198,34,0.0091,62.7
04/07/2010 00:55,401242,16,0.004,65.9
04/07/2010 01:00,400009,12,0.0035,70.2
04/07/2010 01:00,400126,12,0.0048,63
04/07/2010 01:00,400176,26,0.0068,65.5
04/07/2010 01:00,400367,29,0.009,62.4
04/07/2010 01:00,400432,30,0.0071,69.3
04/07/2010 01:00,400679,30,0.0094,60.2
04/07/2010 01:00,400691,11,0.0034,67.2
04/07/2010 01:00,400728,12,0.0039,66.6
04/07/2010 01:00,400803,14,0.0039,52.7
04/07/2010 01:00,400808,29,0.0099,43.8
04/07/2010 01:00,401198,30,0.0086,64
04/07/2010 01:00,401242,11,0.0024,69.6
04/07/2010 01:05,400009,14,0.0061,65.9
04/07/2010 01:05,400126,16,0.0083,61.5
04/07/2010 01:05,400176,27,0.0091,65
04/07/2010 01:05,400367,24,0.0106,60.8
04/07/2010 01:05,400432,26,0.0085,68.2
04/07/2010 01:05,400679,26,0.0109,60
04/07/2010 01:05,400691,16,0.0061,65.9
04/07/2010 01:05,400728,16,0.0048,65.1
04/07/2010 01:05,400803,12,0.0062,52.2
04/07/2010 01:05,400808,28,0.0114,43.1
