Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/23/2010 00:00,400009,31,0.011,68.8
03/23/2010 00:00,400126,24,0.0087,70.9
03/23/2010 00:00,400176,48,0.0152,71.1
03/23/2010 00:00,400367,47,0.0139,69.7
03/23/2010 00:00,400432,51,0.014,68.4
03/23/2010 00:00,400679,54,0.0167,69.7
03/23/2010 00:00,400691,27,0.008,71.2
03/23/2010 00:00,400728,22,0.0059,71.4
03/23/2010 00:00,400803,27,0.01,70.7
03/23/2010 00:00,400808,47,0.0151,68.9
03/23/2010 00:00,401198,55,0.0154,70.3
03/23/2010 00:00,401242,20,0.0066,70.9
03/23/2010 00:05,400009,49,0.0142,67.6
03/23/2010 00:05,400126,32,0.0115,69.5
03/23/2010 00:05,400176,48,0.0129,70
03/23/2010 00:05,400367,44,0.0147,67.3
03/23/2010 00:05,400432,66,0.0182,67.7
03/23/2010 00:05,400679,51,0.0169,67.2
03/23/2010 00:05,400691,33,0.0099,70.5
03/23/2010 00:05,400728,34,0.0106,70.5
03/23/2010 00:05,400803,30,0.0111,66.8
03/23/2010 00:05,400808,48,0.0157,63
03/23/2010 00:05,401198,52,0.0161,68.2
03/23/2010 00:05,401242,31,0.0103,70.7
03/23/2010 00:10,400009,50,0.0143,67.8
03/23/2010 00:10,400126,36,0.0125,67.4
03/23/2010 00:10,400176,38,0.0097,69.9
03/23/2010 00:10,400367,41,0.0119,67
03/23/2010 00:10,400432,53,0.0149,67.7
03/23/2010 00:10,400679,45,0.0137,66.4
03/23/2010 00:10,400691,32,0.0114,68.1
03/23/2010 00:10,400728,22,0.0072,69.3
03/23/2010 00:10,400803,8,0.0043,64.9
03/23/2010 00:10,400808,18,0.0055,62
03/23/2010 00:10,401198,45,0.0125,67.9
03/23/2010 00:10,401242,32,0.0108,68.9
03/23/2010 00:15,400009,41,0.0113,66.2
03/23/2010 00:15,400126,24,0.0091,66.5
03/23/2010 00:15,400176,42,0.0129,69.4
03/23/2010 00:15,400367,47,0.0168,65.4
03/23/2010 00:15,400432,48,0.0148,67.3
03/23/2010 00:15,400679,48,0.0181,65.3
03/23/2010 00:15,400691,22,0.0065,68.2
03/23/2010 00:15,400728,24,0.0083,68.4
03/23/2010 00:15,400803,20,0.0076,62.6
03/23/2010 00:15,400808,48,0.018,57.4
03/23/2010 00:15,401198,46,0.0157,67.7
03/23/2010 00:15,401242,26,0.0078,68.3
03/23/2010 00:20,400009,27,0.0119,65.5
03/23/2010 00:20,400126,19,0.0083,64.8
03/23/2010 00:20,400176,52,0.0156,69
03/23/2010 00:20,400367,55,0.0184,64.7
03/23/2010 00:20,400432,27,0.0104,67.8
03/23/2010 00:20,400679,58,0.0203,64.3
03/23/2010 00:20,400691,21,0.0072,66.7
03/23/2010 00:20,400728,16,0.0036,68.3
03/23/2010 00:20,400803,20,0.0086,58.8
03/23/2010 00:20,400808,59,0.0208,52.8
03/23/2010 00:20,401198,28,0.0088,68.1
03/23/2010 00:20,401242,10,0.0041,67.5
03/23/2010 00:25,400009,30,0.0088,65.4
03/23/2010 00:25,400126,20,0.0069,64.5
03/23/2010 00:25,400176,41,0.0102,68.3
03/23/2010 00:25,400367,39,0.0107,64.4
03/23/2010 00:25,400432,39,0.0121,67.9
03/23/2010 00:25,400679,40,0.0123,63.5
03/23/2010 00:25,400691,22,0.0067,67
03/23/2010 00:25,400728,15,0.0044,68.7
03/23/2010 00:25,400803,14,0.0044,57.1
03/23/2010 00:25,400808,26,0.0073,51.6
03/23/2010 00:25,401198,38,0.01,67.3
