Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
04/02/2010 00:00,400009,42,0.0115,71.2
04/02/2010 00:00,400126,43,0.0135,71.2
04/02/2010 00:00,400176,50,0.0138,71.5
04/02/2010 00:00,400367,51,0.0151,71.1
04/02/2010 00:00,400432,58,0.0147,71.3
04/02/2010 00:00,400679,60,0.0186,70.9
04/02/2010 00:00,400691,39,0.0109,72
04/02/2010 00:00,400728,37,0.01,72
04/02/2010 00:00,400803,37,0.0121,72
04/02/2010 00:00,400808,50,0.015,71
04/02/2010 00:00,401198,63,0.0181,71.2
04/02/2010 00:00,401242,42,0.0129,71.3
04/02/2010 00:05,400009,41,0.0101,70.3
04/02/2010 00:05,400126,42,0.0132,69.7
04/02/2010 00:05,400176,50,0.0137,71.1
04/02/2010 00:05,400367,54,0.0171,69.3
04/02/2010 00:05,400432,56,0.0155,70.4
04/02/2010 00:05,400679,60,0.02,68.4
04/02/2010 00:05,400691,37,0.0105,70.9
04/02/2010 00:05,400728,37,0.0095,71.3
04/02/2010 00:05,400803,30,0.0097,68.5
04/02/2010 00:05,400808,47,0.0159,66.2
04/02/2010 00:05,401198,61,0.0193,69.4
04/02/2010 00:05,401242,39,0.0117,69.9
04/02/2010 00:10,400009,30,0.0069,71.3
04/02/2010 00:10,400126,34,0.0109,69.6
04/02/2010 00:10,400176,53,0.0155,70.7
04/02/2010 00:10,400367,56,0.0172,68.6
04/02/2010 00:10,400432,57,0.0149,70
04/02/2010 00:10,400679,58,0.0183,67.5
04/02/2010 00:10,400691,27,0.0082,70.2
04/02/2010 00:10,400728,27,0.0067,71.5
04/02/2010 00:10,400803,10,0.0024,67.8
04/02/2010 00:10,400808,32,0.0103,64.5
04/02/2010 00:10,401198,58,0.0181,68
04/02/2010 00:10,401242,30,0.0088,70
04/02/2010 00:15,400009,31,0.0098,69.9
04/02/2010 00:15,400126,31,0.0121,68
04/02/2010 00:15,400176,61,0.0172,69.5
04/02/2010 00:15,400367,64,0.02,66.7
04/02/2010 00:15,400432,65,0.0178,68.8
04/02/2010 00:15,400679,69,0.0219,65.5
04/02/2010 00:15,400691,32,0.0097,70.4
04/02/2010 00:15,400728,32,0.0109,70
04/02/2010 00:15,400803,31,0.0116,64.7
04/02/2010 00:15,400808,60,0.0216,58.7
04/02/2010 00:15,401198,63,0.0192,66.7
04/02/2010 00:15,401242,31,0.0099,69.2
04/02/2010 00:20,400009,25,0.0064,69.5
04/02/2010 00:20,400126,27,0.01,65.9
04/02/2010 00:20,400176,56,0.0152,69.4
04/02/2010 00:20,400367,55,0.0167,65.9
04/02/2010 00:20,400432,57,0.0155,68.5
04/02/2010 00:20,400679,56,0.0181,64.5
04/02/2010 00:20,400691,22,0.0062,68.5
04/02/2010 00:20,400728,22,0.0064,69.5
04/02/2010 00:20,400803,22,0.0075,62.1
04/02/2010 00:20,400808,53,0.0175,55.5
04/02/2010 00:20,401198,57,0.0188,65.9
04/02/2010 00:20,401242,27,0.0085,67.4
04/02/2010 00:25,400009,38,0.0091,69.8
04/02/2010 00:25,400126,31,0.0099,65
04/02/2010 00:25,400176,47,0.0135,68.3
04/02/2010 00:25,400367,54,0.0162,65
04/02/2010 00:25,400432,54,0.0153,67.6
04/02/2010 00:25,400679,62,0.0185,63.7
04/02/2010 00:25,400691,32,0.0088,68.8
04/02/2010 00:25,400728,33,0.0085,70.1
04/02/2010 00:25,400803,30,0.0095,60.8
04/02/2010 00:25,400808,55,0.0171,52.2
04/02/2010 00:25,401198,58,0.0179,65
04/02/2010 00:25,401242,33,0.0092,67.9
04/02/2010 00:30,400009,23,0.0077,67.9
04/02/2010 00:30,400126,33,0.0111,64.9
04/02/2010 00:30,400176,52,0.0135,68.3
04/02/2010 00:30,400367,51,0.0151,64.4
04/02/2010 00:30,400432,57,0.0145,67.4
04/02/2010 00:30,400679,53,0.0159,62.5
04/02/2010 00:30,400691,28,0.0094,67.6
04/02/2010 00:30,400728,19,0.0056,69.2
04/02/2010 00:30,400803,32,0.0101,58.2
04/02/2010 00:30,400808,50,0.016,49.7
04/02/2010 00:30,401198,55,0.0161,64.2
04/02/2010 00:30,401242,29,0.0097,67.4
04/02/2010 00:35,400009,21,0.0056,69.4
04/02/2010 00:35,400126,19,0.0061,66.6
04/02/2010 00:35,400176,41,0.0116,67.3
