Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/12/2010 00:00,400009,35,0.0101,71.1
03/12/2010 00:00,400126,34,0.0123,70.9
03/12/2010 00:00,400176,71,0.0194,71.6
03/12/2010 00:00,400367,66,0.0184,70.7
03/12/2010 00:00,400432,81,0.02,70.7
03/12/2010 00:00,400679,71,0.0211,70.6
03/12/2010 00:00,400691,33,0.0106,71.1
03/12/2010 00:00,400728,32,0.0101,71.2
03/12/2010 00:00,400803,33,0.0118,70.9
03/12/2010 00:00,400808,66,0.0194,70.5
03/12/2010 00:00,401198,76,0.0216,70.6
03/12/2010 00:00,401242,36,0.0111,70.9
03/12/2010 00:05,400009,30,0.0085,69.9
03/12/2010 00:05,400126,33,0.012,68.7
03/12/2010 00:05,400176,56,0.0173,70.4
03/12/2010 00:05,400367,54,0.0171,69.3
03/12/2010 00:05,400432,57,0.0161,69.9
03/12/2010 00:05,400679,59,0.0199,69.3
03/12/2010 00:05,400691,26,0.0092,69.9
03/12/2010 00:05,400728,22,0.0072,71.3
03/12/2010 00:05,400803,28,0.0096,69
03/12/2010 00:05,400808,54,0.0187,66
03/12/2010 00:05,401198,58,0.0191,69.3
03/12/2010 00:05,401242,31,0.0098,69.6
03/12/2010 00:10,400009,33,0.0071,70.7
03/12/2010 00:10,400126,33,0.0091,70.4
03/12/2010 00:10,400176,51,0.0127,69.9
03/12/2010 00:10,400367,50,0.014,69.1
03/12/2010 00:10,400432,55,0.0141,69.7
03/12/2010 00:10,400679,60,0.0178,67.6
03/12/2010 00:10,400691,26,0.0069,70.5
03/12/2010 00:10,400728,28,0.0065,71.1
03/12/2010 00:10,400803,22,0.0067,66.8
03/12/2010 00:10,400808,40,0.0125,62.3
03/12/2010 00:10,401198,49,0.0136,68.7
03/12/2010 00:10,401242,24,0.0068,71.3
03/12/2010 00:15,400009,33,0.0078,70.2
03/12/2010 00:15,400126,35,0.0113,68.3
03/12/2010 00:15,400176,62,0.0173,69.5
03/12/2010 00:15,400367,60,0.0174,67.7
03/12/2010 00:15,400432,70,0.0184,68.8
03/12/2010 00:15,400679,62,0.0199,65.8
03/12/2010 00:15,400691,32,0.0095,69.7
03/12/2010 00:15,400728,27,0.0066,71
03/12/2010 00:15,400803,19,0.0065,64.6
03/12/2010 00:15,400808,33,0.0107,58.9
03/12/2010 00:15,401198,40,0.0129,67.5
03/12/2010 00:15,401242,20,0.0058,69.9
03/12/2010 00:20,400009,18,0.005,70.3
03/12/2010 00:20,400126,21,0.0064,67.4
03/12/2010 00:20,400176,52,0.0132,69.5
03/12/2010 00:20,400367,55,0.0156,68
03/12/2010 00:20,400432,57,0.0135,69.7
03/12/2010 00:20,400679,64,0.0184,65.5
03/12/2010 00:20,400691,17,0.0053,68.9
03/12/2010 00:20,400728,18,0.0043,70.8
03/12/2010 00:20,400803,18,0.0044,63.3
03/12/2010 00:20,400808,54,0.0167,56.5
03/12/2010 00:20,401198,62,0.0169,68
03/12/2010 00:20,401242,18,0.0055,68.6
03/12/2010 00:25,400009,21,0.0077,69.3
03/12/2010 00:25,400126,24,0.0098,67.2
03/12/2010 00:25,400176,54,0.0171,67.5
03/12/2010 00:25,400367,47,0.0176,65.8
03/12/2010 00:25,400432,54,0.0165,68
03/12/2010 00:25,400679,57,0.0193,63.6
03/12/2010 00:25,400691,24,0.0088,68.7
03/12/2010 00:25,400728,22,0.008,70.2
